segment_id,relative_ms,sensor,r_m,theta_deg,gt_r_m,gt_theta_deg
7,21180.0,R,3.062,-10.8,3.000,-10.0
7,21265.0,W,1.639,NAN,3.000,-10.0
7,21265.0,R,3.061,-10.8,3.000,-10.0
7,21360.0,R,3.060,-10.8,3.000,-10.0
7,21450.0,R,3.060,-10.7,3.000,-10.0
7,21540.0,R,3.049,-10.2,3.000,-10.0
7,21630.0,R,3.038,-9.8,3.000,-10.0
7,21720.0,R,3.030,-9.7,3.000,-10.0
7,21778.0,W,0.703,NAN,3.000,-10.0
7,21800.0,R,3.033,-9.5,3.000,-10.0
7,21890.0,R,3.030,-9.3,3.000,-10.0
7,21980.0,R,3.022,-9.2,3.000,-10.0
7,22070.0,R,3.009,-8.8,3.000,-10.0
7,22160.0,R,2.999,-8.6,3.000,-10.0
7,22250.0,R,2.997,-8.7,3.000,-10.0
7,22289.0,W,1.639,NAN,3.000,-10.0
7,22340.0,R,2.999,-8.7,3.000,-10.0
7,22430.0,R,3.002,-8.8,3.000,-10.0
7,22520.0,R,3.007,-8.9,3.000,-10.0
7,22600.0,R,3.012,-8.8,3.000,-10.0
7,22690.0,R,3.014,-8.8,3.000,-10.0
7,22780.0,R,3.014,-8.8,3.000,-10.0
7,22802.0,W,1.405,NAN,3.000,-10.0
7,22870.0,R,3.016,-8.7,3.000,-10.0
7,22960.0,R,3.016,-8.8,3.000,-10.0
7,23050.0,R,3.014,-9.0,3.000,-10.0
7,23140.0,R,3.013,-9.1,3.000,-10.0
7,23211.0,W,1.639,NAN,3.000,-10.0
7,23230.0,R,3.013,-9.1,3.000,-10.0
7,23320.0,R,3.013,-9.3,3.000,-10.0
7,23410.0,R,3.008,-9.3,3.000,-10.0
7,23500.0,R,3.001,-9.4,3.000,-10.0
7,23580.0,R,2.994,-9.4,3.000,-10.0
7,23670.0,R,2.989,-9.3,3.000,-10.0
7,23723.0,W,0.234,NAN,3.000,-10.0
7,23760.0,R,2.985,-9.2,3.000,-10.0
7,23850.0,R,2.991,-8.7,3.000,-10.0
7,23940.0,R,3.017,-7.1,3.000,-10.0
7,24030.0,R,3.088,-3.9,3.000,-10.0
7,24120.0,R,3.166,-1.1,3.000,-10.0
7,24210.0,R,3.143,-1.3,3.000,-10.0
7,24249.0,W,0.703,NAN,3.000,-10.0
7,24300.0,R,3.137,-1.4,3.000,-10.0
7,24390.0,R,3.127,-1.5,3.000,-10.0
7,24470.0,R,3.117,-1.7,3.000,-10.0
7,24560.0,R,3.109,-1.8,3.000,-10.0
7,24650.0,R,3.100,-1.9,3.000,-10.0
7,24740.0,R,3.091,-2.1,3.000,-10.0
7,24749.0,W,4.684,NAN,3.000,-10.0
7,24830.0,R,3.084,-2.1,3.000,-10.0
7,24920.0,R,3.079,-2.0,3.000,-10.0
7,25010.0,R,3.073,-1.9,3.000,-10.0
7,25100.0,R,3.069,-1.9,3.000,-10.0
7,25190.0,R,3.065,-2.0,3.000,-10.0
7,25270.0,R,3.067,-2.0,3.000,-10.0
7,25273.0,W,3.982,NAN,3.000,-10.0
7,25360.0,R,3.072,-2.0,3.000,-10.0
7,25450.0,R,3.079,-2.0,3.000,-10.0
7,25540.0,R,3.086,-2.0,3.000,-10.0
7,25630.0,R,3.092,-2.0,3.000,-10.0
7,25720.0,R,3.099,-2.0,3.000,-10.0
7,25771.0,W,2.810,NAN,3.000,-10.0
7,25810.0,R,3.105,-2.0,3.000,-10.0
7,25900.0,R,3.111,-2.0,3.000,-10.0
7,25990.0,R,3.117,-2.0,3.000,-10.0
7,26080.0,R,3.121,-2.1,3.000,-10.0
7,26170.0,R,3.125,-2.2,3.000,-10.0
7,26250.0,R,3.123,-2.7,3.000,-10.0
7,26283.0,W,2.810,NAN,3.000,-10.0
7,26340.0,R,3.121,-3.1,3.000,-10.0
7,26430.0,R,3.107,-4.1,3.000,-10.0
7,26520.0,R,3.092,-4.3,3.000,-10.0
7,26610.0,R,3.087,-4.3,3.000,-10.0
7,26700.0,R,3.072,-3.8,3.000,-10.0
7,26790.0,R,3.061,-3.5,3.000,-10.0
7,26795.0,W,3.045,NAN,3.000,-10.0
7,26880.0,R,3.058,-3.3,3.000,-10.0
7,26970.0,R,3.060,-3.1,3.000,-10.0
7,27050.0,R,3.063,-3.0,3.000,-10.0
7,27140.0,R,3.065,-2.9,3.000,-10.0
7,27230.0,R,3.066,-2.9,3.000,-10.0
7,27320.0,R,3.070,-2.9,3.000,-10.0
7,27321.0,W,3.045,NAN,3.000,-10.0
7,27410.0,R,3.075,-2.9,3.000,-10.0
7,27500.0,R,3.079,-3.1,3.000,-10.0
7,27590.0,R,3.081,-3.2,3.000,-10.0
7,27680.0,R,3.084,-3.4,3.000,-10.0
7,27718.0,W,3.045,NAN,3.000,-10.0
7,27770.0,R,3.087,-3.5,3.000,-10.0
7,27860.0,R,3.089,-3.5,3.000,-10.0
7,27940.0,R,3.090,-3.5,3.000,-10.0
7,28030.0,R,3.090,-3.5,3.000,-10.0
7,28120.0,R,3.091,-3.5,3.000,-10.0
7,28210.0,R,3.089,-3.6,3.000,-10.0
7,28230.0,W,3.045,NAN,3.000,-10.0
7,28300.0,R,3.086,-3.8,3.000,-10.0
7,28390.0,R,3.082,-3.8,3.000,-10.0
7,28480.0,R,3.079,-3.8,3.000,-10.0
7,28570.0,R,3.076,-3.8,3.000,-10.0
7,28660.0,R,3.072,-3.8,3.000,-10.0
7,28741.0,W,3.045,NAN,3.000,-10.0
7,28750.0,R,3.068,-3.9,3.000,-10.0
7,28830.0,R,3.064,-3.9,3.000,-10.0
7,28920.0,R,3.060,-3.9,3.000,-10.0
7,29010.0,R,3.056,-4.0,3.000,-10.0
7,29100.0,R,3.054,-4.0,3.000,-10.0
7,29190.0,R,3.050,-3.9,3.000,-10.0
7,29253.0,W,2.810,NAN,3.000,-10.0
7,29280.0,R,3.048,-3.9,3.000,-10.0
7,29370.0,R,3.045,-4.0,3.000,-10.0
7,29460.0,R,3.043,-4.1,3.000,-10.0
7,29550.0,R,3.036,-4.3,3.000,-10.0
7,29640.0,R,3.029,-4.4,3.000,-10.0
7,29720.0,R,3.022,-4.6,3.000,-10.0
7,29766.0,W,2.810,NAN,3.000,-10.0
7,29810.0,R,3.015,-4.8,3.000,-10.0
7,29900.0,R,3.013,-4.9,3.000,-10.0
7,29990.0,R,3.013,-5.1,3.000,-10.0
7,30080.0,R,3.013,-5.4,3.000,-10.0
7,30170.0,R,3.013,-5.5,3.000,-10.0
7,30260.0,R,3.013,-5.7,3.000,-10.0
7,30277.0,W,2.576,NAN,3.000,-10.0
7,30350.0,R,3.013,-6.0,3.000,-10.0
7,30440.0,R,3.014,-6.3,3.000,-10.0
7,30530.0,R,3.017,-6.4,3.000,-10.0
7,30610.0,R,3.018,-6.4,3.000,-10.0
7,30700.0,R,3.018,-6.5,3.000,-10.0
7,30790.0,R,3.015,-6.5,3.000,-10.0
7,30792.0,W,1.874,NAN,3.000,-10.0
7,30880.0,R,3.013,-6.6,3.000,-10.0
7,30970.0,R,3.012,-6.7,3.000,-10.0
7,31060.0,R,3.010,-6.8,3.000,-10.0
7,31150.0,R,3.007,-6.8,3.000,-10.0
7,31240.0,R,3.005,-6.8,3.000,-10.0
8,0.0,R,3.227,9.2,3.000,0.0
8,90.0,R,3.247,9.8,3.000,0.0
8,180.0,R,3.270,10.1,3.000,0.0
8,270.0,R,3.283,10.5,3.000,0.0
8,360.0,R,3.301,10.9,3.000,0.0
8,450.0,R,3.323,10.9,3.000,0.0
8,540.0,R,3.336,10.8,3.000,0.0
8,630.0,R,3.348,10.8,3.000,0.0
8,720.0,R,3.358,10.7,3.000,0.0
8,810.0,R,3.367,10.7,3.000,0.0
8,890.0,R,3.375,10.7,3.000,0.0
8,980.0,R,3.383,10.6,3.000,0.0
8,1070.0,R,3.379,10.2,3.000,0.0
8,1160.0,R,3.377,9.9,3.000,0.0
8,1250.0,R,3.364,9.5,3.000,0.0
8,1340.0,R,3.350,9.0,3.000,0.0
8,1430.0,R,3.339,8.6,3.000,0.0
8,1520.0,R,3.332,8.2,3.000,0.0
8,1610.0,R,3.321,7.9,3.000,0.0
8,1690.0,R,3.310,7.7,3.000,0.0
8,1780.0,R,3.298,7.4,3.000,0.0
8,1870.0,R,3.289,7.2,3.000,0.0
8,1960.0,R,3.280,7.0,3.000,0.0
8,2050.0,R,3.272,6.8,3.000,0.0
8,2140.0,R,3.265,6.7,3.000,0.0
8,2230.0,R,3.257,6.5,3.000,0.0
8,2267.0,W,3.279,NAN,3.000,0.0
8,2320.0,R,3.251,6.4,3.000,0.0
8,2410.0,R,3.246,6.1,3.000,0.0
8,2500.0,R,3.243,5.9,3.000,0.0
8,2580.0,R,3.241,5.8,3.000,0.0
8,2670.0,R,3.239,5.7,3.000,0.0
8,2760.0,R,3.235,5.6,3.000,0.0
8,2781.0,W,3.279,NAN,3.000,0.0
8,2850.0,R,3.230,5.5,3.000,0.0
8,2940.0,R,3.220,4.9,3.000,0.0
8,3030.0,R,3.208,4.2,3.000,0.0
8,3120.0,R,3.197,3.6,3.000,0.0
8,3210.0,R,3.196,3.6,3.000,0.0
8,3292.0,W,3.279,NAN,3.000,0.0
8,3300.0,R,3.198,3.8,3.000,0.0
8,3390.0,R,3.207,4.1,3.000,0.0
8,3470.0,R,3.212,3.9,3.000,0.0
8,3560.0,R,3.220,3.5,3.000,0.0
8,3650.0,R,3.213,3.0,3.000,0.0
8,3700.0,W,3.513,NAN,3.000,0.0
8,3740.0,R,3.214,2.7,3.000,0.0
8,3830.0,R,3.215,2.5,3.000,0.0
8,3920.0,R,3.214,2.6,3.000,0.0
8,4010.0,R,3.212,2.6,3.000,0.0
8,4100.0,R,3.210,2.5,3.000,0.0
8,4190.0,R,3.209,2.3,3.000,0.0
8,4212.0,W,3.513,NAN,3.000,0.0
8,4280.0,R,3.207,2.0,3.000,0.0
8,4360.0,R,3.206,1.5,3.000,0.0
8,4450.0,R,3.202,-0.1,3.000,0.0
8,4540.0,R,3.201,-1.5,3.000,0.0
8,4630.0,R,3.197,-2.5,3.000,0.0
8,4720.0,R,3.195,-2.8,3.000,0.0
8,4724.0,W,3.279,NAN,3.000,0.0
8,4810.0,R,3.194,-3.1,3.000,0.0
8,4900.0,R,3.192,-3.3,3.000,0.0
8,4990.0,R,3.191,-3.6,3.000,0.0
8,5080.0,R,3.189,-3.6,3.000,0.0
8,5170.0,R,3.186,-3.4,3.000,0.0
8,5236.0,W,3.513,NAN,3.000,0.0
8,5250.0,R,3.183,-3.2,3.000,0.0
8,5340.0,R,3.179,-3.0,3.000,0.0
8,5430.0,R,3.163,-2.0,3.000,0.0
8,5520.0,R,3.146,-0.9,3.000,0.0
8,5610.0,R,3.123,0.7,3.000,0.0
8,5700.0,R,3.085,4.2,3.000,0.0
8,5748.0,W,3.747,NAN,3.000,0.0
8,5790.0,R,3.067,7.3,3.000,0.0
8,5880.0,R,3.056,9.5,3.000,0.0
8,5970.0,R,3.055,11.1,3.000,0.0
8,6050.0,R,3.057,11.9,3.000,0.0
8,6140.0,R,3.060,12.2,3.000,0.0
8,6230.0,R,3.065,12.4,3.000,0.0
8,6260.0,W,3.045,NAN,3.000,0.0
8,6320.0,R,3.070,12.5,3.000,0.0
8,6410.0,R,3.073,12.6,3.000,0.0
8,6500.0,R,3.075,12.7,3.000,0.0
8,6590.0,R,3.075,12.7,3.000,0.0
8,6680.0,R,3.077,12.7,3.000,0.0
8,6770.0,R,3.078,12.8,3.000,0.0
8,6772.0,W,3.747,NAN,3.000,0.0
8,6860.0,R,3.079,12.8,3.000,0.0
8,6950.0,R,3.080,12.8,3.000,0.0
8,7030.0,R,3.082,12.9,3.000,0.0
8,7120.0,R,3.082,12.9,3.000,0.0
8,7210.0,R,3.083,13.0,3.000,0.0
8,7284.0,W,3.747,NAN,3.000,0.0
8,7300.0,R,3.084,13.0,3.000,0.0
8,7390.0,R,3.085,13.0,3.000,0.0
8,7480.0,R,3.085,13.0,3.000,0.0
8,7570.0,R,3.085,13.0,3.000,0.0
8,7660.0,R,3.085,13.0,3.000,0.0
8,7693.0,W,3.513,NAN,3.000,0.0
8,7750.0,R,3.085,13.0,3.000,0.0
8,7830.0,R,3.085,13.0,3.000,0.0
8,7920.0,R,3.085,13.0,3.000,0.0
8,8010.0,R,3.085,13.0,3.000,0.0
8,8100.0,R,3.085,13.0,3.000,0.0
8,8190.0,R,3.085,13.0,3.000,0.0
8,8205.0,W,2.810,NAN,3.000,0.0
8,8280.0,R,3.085,13.0,3.000,0.0
8,8370.0,R,3.085,13.0,3.000,0.0
8,8460.0,R,3.085,13.0,3.000,0.0
8,8550.0,R,3.085,13.0,3.000,0.0
8,8640.0,R,3.085,13.0,3.000,0.0
8,8718.0,W,3.045,NAN,3.000,0.0
8,8718.0,R,3.085,13.0,3.000,0.0
8,8810.0,R,3.085,13.0,3.000,0.0
8,8900.0,R,3.085,13.0,3.000,0.0
8,8990.0,R,3.085,13.0,3.000,0.0
8,9080.0,R,3.085,13.0,3.000,0.0
8,9170.0,R,3.085,13.0,3.000,0.0
8,9230.0,W,3.279,NAN,3.000,0.0
8,9260.0,R,3.085,13.0,3.000,0.0
8,9350.0,R,3.085,13.0,3.000,0.0
8,9440.0,R,3.085,13.0,3.000,0.0
8,9530.0,R,3.085,13.0,3.000,0.0
8,9610.0,R,3.085,13.0,3.000,0.0
8,9700.0,R,3.085,13.0,3.000,0.0
8,9755.0,W,3.279,NAN,3.000,0.0
8,9790.0,R,3.085,13.0,3.000,0.0
8,9880.0,R,3.085,13.0,3.000,0.0
8,9970.0,R,3.085,13.0,3.000,0.0
8,10060.0,R,3.083,12.9,3.000,0.0
8,10150.0,R,3.080,12.7,3.000,0.0
8,10240.0,R,3.076,12.6,3.000,0.0
8,10253.0,W,3.747,NAN,3.000,0.0
8,10330.0,R,3.073,12.4,3.000,0.0
8,10420.0,R,3.070,12.3,3.000,0.0
8,10500.0,R,3.068,12.2,3.000,0.0
8,10590.0,R,3.064,11.9,3.000,0.0
8,10680.0,R,3.058,11.8,3.000,0.0
8,10766.0,W,3.513,NAN,3.000,0.0
8,10766.0,R,3.052,11.6,3.000,0.0
8,10860.0,R,3.045,11.5,3.000,0.0
8,10950.0,R,3.040,11.4,3.000,0.0
8,11040.0,R,3.034,11.3,3.000,0.0
8,11130.0,R,3.028,11.1,3.000,0.0
8,11220.0,R,3.023,10.9,3.000,0.0
8,11280.0,W,3.747,NAN,3.000,0.0
8,11310.0,R,3.017,10.7,3.000,0.0
8,11390.0,R,3.012,10.5,3.000,0.0
8,11480.0,R,3.006,10.5,3.000,0.0
8,11570.0,R,3.002,10.5,3.000,0.0
8,11660.0,R,2.998,10.5,3.000,0.0
8,11750.0,R,2.994,10.5,3.000,0.0
8,11789.0,W,3.747,NAN,3.000,0.0
8,11840.0,R,2.991,10.5,3.000,0.0
8,11930.0,R,2.991,10.3,3.000,0.0
8,12020.0,R,2.992,10.1,3.000,0.0
8,12110.0,R,2.993,10.0,3.000,0.0
8,12199.0,W,3.513,NAN,3.000,0.0
8,12199.0,R,2.995,9.7,3.000,0.0
8,12280.0,R,2.999,9.4,3.000,0.0
8,12370.0,R,3.005,9.1,3.000,0.0
8,12460.0,R,3.011,8.7,3.000,0.0
8,12550.0,R,3.017,8.5,3.000,0.0
8,12640.0,R,3.022,8.2,3.000,0.0
8,12711.0,W,3.045,NAN,3.000,0.0
8,12730.0,R,3.028,7.9,3.000,0.0
8,12820.0,R,3.033,7.6,3.000,0.0
8,12910.0,R,3.038,7.4,3.000,0.0
8,13000.0,R,3.046,7.1,3.000,0.0
8,13090.0,R,3.054,6.8,3.000,0.0
8,13170.0,R,3.063,6.5,3.000,0.0
8,13223.0,W,2.811,NAN,3.000,0.0
8,13260.0,R,3.071,6.2,3.000,0.0
8,13350.0,R,3.079,6.0,3.000,0.0
8,13440.0,R,3.086,5.7,3.000,0.0
8,13530.0,R,3.094,5.5,3.000,0.0
8,13620.0,R,3.101,5.2,3.000,0.0
8,13710.0,R,3.108,5.0,3.000,0.0
8,13735.0,W,3.279,NAN,3.000,0.0
8,13800.0,R,3.115,4.8,3.000,0.0
8,13890.0,R,3.122,4.6,3.000,0.0
8,13980.0,R,3.128,4.4,3.000,0.0
8,14060.0,R,3.134,4.2,3.000,0.0
8,14150.0,R,3.141,4.0,3.000,0.0
8,14240.0,R,3.146,3.9,3.000,0.0
8,14247.0,W,3.279,NAN,3.000,0.0
8,14330.0,R,3.152,3.7,3.000,0.0
8,14420.0,R,3.152,3.7,3.000,0.0
8,14510.0,R,3.152,3.7,3.000,0.0
8,14600.0,R,3.152,3.7,3.000,0.0
8,14690.0,R,3.150,3.9,3.000,0.0
8,14759.0,W,3.279,NAN,3.000,0.0
8,14780.0,R,3.146,4.0,3.000,0.0
8,14870.0,R,3.143,4.0,3.000,0.0
8,14950.0,R,3.140,4.0,3.000,0.0
8,15040.0,R,3.138,4.0,3.000,0.0
8,15130.0,R,3.134,3.9,3.000,0.0
8,15220.0,R,3.131,3.7,3.000,0.0
8,15271.0,W,3.279,NAN,3.000,0.0
8,15310.0,R,3.129,3.6,3.000,0.0
8,15400.0,R,3.129,3.5,3.000,0.0
8,15490.0,R,3.130,3.5,3.000,0.0
8,15580.0,R,3.132,3.4,3.000,0.0
8,15670.0,R,3.134,3.3,3.000,0.0
8,15750.0,R,3.135,3.3,3.000,0.0
8,15783.0,W,3.045,NAN,3.000,0.0
8,15840.0,R,3.135,3.3,3.000,0.0
8,15930.0,R,3.136,3.3,3.000,0.0
8,16020.0,R,3.136,3.3,3.000,0.0
8,16110.0,R,3.143,3.3,3.000,0.0
8,16193.0,W,3.279,NAN,3.000,0.0
8,16200.0,R,3.146,3.2,3.000,0.0
8,16290.0,R,3.148,3.0,3.000,0.0
8,16380.0,R,3.151,2.9,3.000,0.0
8,16470.0,R,3.154,2.7,3.000,0.0
8,16560.0,R,3.156,2.6,3.000,0.0
8,16640.0,R,3.159,2.5,3.000,0.0
8,16704.0,W,3.747,NAN,3.000,0.0
8,16730.0,R,3.160,2.2,3.000,0.0
8,16820.0,R,3.162,2.0,3.000,0.0
8,16910.0,R,3.164,1.8,3.000,0.0
8,17000.0,R,3.167,1.5,3.000,0.0
8,17090.0,R,3.170,1.3,3.000,0.0
8,17180.0,R,3.171,1.2,3.000,0.0
8,17216.0,W,3.747,NAN,3.000,0.0
8,17270.0,R,3.167,1.2,3.000,0.0
8,17360.0,R,3.160,1.2,3.000,0.0
8,17450.0,R,3.154,1.2,3.000,0.0
8,17530.0,R,3.149,1.1,3.000,0.0
8,17620.0,R,3.142,0.9,3.000,0.0
8,17710.0,R,3.140,0.9,3.000,0.0
8,17731.0,W,3.747,NAN,3.000,0.0
8,17800.0,R,3.139,0.8,3.000,0.0
8,17890.0,R,3.138,0.8,3.000,0.0
8,17980.0,R,3.137,0.7,3.000,0.0
8,18070.0,R,3.135,0.6,3.000,0.0
8,18160.0,R,3.131,0.3,3.000,0.0
8,18241.0,W,3.513,NAN,3.000,0.0
8,18250.0,R,3.127,-0.1,3.000,0.0
8,18340.0,R,3.115,-1.5,3.000,0.0
8,18420.0,R,3.107,-2.9,3.000,0.0
8,18510.0,R,3.101,-4.1,3.000,0.0
8,18600.0,R,3.098,-4.4,3.000,0.0
8,18690.0,R,3.097,-4.8,3.000,0.0
8,18752.0,W,3.279,NAN,3.000,0.0
8,18780.0,R,3.096,-5.2,3.000,0.0
8,18870.0,R,3.095,-5.5,3.000,0.0
8,18960.0,R,3.093,-5.7,3.000,0.0
8,19050.0,R,3.093,-6.0,3.000,0.0
8,19140.0,R,3.091,-5.8,3.000,0.0
8,19230.0,R,3.088,-5.5,3.000,0.0
8,19265.0,W,3.045,NAN,3.000,0.0
8,19310.0,R,3.084,-5.2,3.000,0.0
8,19400.0,R,3.080,-4.7,3.000,0.0
8,19490.0,R,3.075,-4.3,3.000,0.0
8,19580.0,R,3.072,-3.9,3.000,0.0
8,19670.0,R,3.070,-3.6,3.000,0.0
8,19760.0,R,3.070,-3.4,3.000,0.0
8,19777.0,W,3.279,NAN,3.000,0.0
8,19850.0,R,3.070,-3.2,3.000,0.0
8,19940.0,R,3.070,-2.9,3.000,0.0
8,20030.0,R,3.068,-2.7,3.000,0.0
8,20120.0,R,3.066,-2.4,3.000,0.0
8,20200.0,R,3.063,-2.1,3.000,0.0
8,20288.0,W,3.045,NAN,3.000,0.0
8,20288.0,R,3.062,-1.9,3.000,0.0
8,20380.0,R,3.061,-1.8,3.000,0.0
8,20470.0,R,3.059,-1.7,3.000,0.0
8,20560.0,R,3.058,-1.6,3.000,0.0
8,20650.0,R,3.055,-1.5,3.000,0.0
8,20698.0,W,3.279,NAN,3.000,0.0
8,20740.0,R,3.053,-1.4,3.000,0.0
8,20830.0,R,3.052,-1.3,3.000,0.0
8,20920.0,R,3.051,-1.3,3.000,0.0
8,21010.0,R,3.051,-1.2,3.000,0.0
8,21090.0,R,3.052,-1.1,3.000,0.0
8,21180.0,R,3.053,-0.8,3.000,0.0
8,21211.0,W,3.279,NAN,3.000,0.0
8,21270.0,R,3.056,-0.6,3.000,0.0
8,21360.0,R,3.059,-0.4,3.000,0.0
8,21450.0,R,3.059,-0.3,3.000,0.0
8,21540.0,R,3.058,-0.0,3.000,0.0
8,21630.0,R,3.055,0.3,3.000,0.0
8,21720.0,R,3.051,1.1,3.000,0.0
8,21722.0,W,3.279,NAN,3.000,0.0
8,21810.0,R,3.055,1.5,3.000,0.0
8,21900.0,R,3.057,1.6,3.000,0.0
8,21980.0,R,3.060,1.7,3.000,0.0
8,22070.0,R,3.065,1.9,3.000,0.0
8,22160.0,R,3.069,2.1,3.000,0.0
8,22234.0,W,3.513,NAN,3.000,0.0
8,22250.0,R,3.070,2.4,3.000,0.0
8,22340.0,R,3.069,2.8,3.000,0.0
8,22430.0,R,3.069,3.2,3.000,0.0
8,22520.0,R,3.071,3.5,3.000,0.0
8,22610.0,R,3.073,3.5,3.000,0.0
8,22700.0,R,3.074,3.6,3.000,0.0
8,22746.0,W,3.279,NAN,3.000,0.0
8,22790.0,R,3.073,3.7,3.000,0.0
8,22870.0,R,3.068,4.0,3.000,0.0
8,22960.0,R,3.061,4.3,3.000,0.0
8,23050.0,R,3.051,4.8,3.000,0.0
8,23140.0,R,3.041,5.2,3.000,0.0
8,23230.0,R,3.035,5.4,3.000,0.0
8,23259.0,W,3.513,NAN,3.000,0.0
8,23320.0,R,3.033,5.8,3.000,0.0
8,23410.0,R,3.032,6.2,3.000,0.0
8,23500.0,R,3.031,6.5,3.000,0.0
8,23590.0,R,3.031,6.9,3.000,0.0
8,23680.0,R,3.030,7.2,3.000,0.0
8,23760.0,R,3.030,7.5,3.000,0.0
8,23770.0,W,3.513,NAN,3.000,0.0
8,23850.0,R,3.028,7.7,3.000,0.0
8,23940.0,R,3.025,7.3,3.000,0.0
8,24030.0,R,3.023,6.7,3.000,0.0
8,24120.0,R,3.022,6.3,3.000,0.0
8,24210.0,R,3.024,5.8,3.000,0.0
8,24283.0,W,3.279,NAN,3.000,0.0
8,24300.0,R,3.028,5.5,3.000,0.0
8,24390.0,R,3.033,5.1,3.000,0.0
8,24480.0,R,3.038,4.7,3.000,0.0
8,24570.0,R,3.048,4.8,3.000,0.0
8,24650.0,R,3.058,5.1,3.000,0.0
8,24692.0,W,3.279,NAN,3.000,0.0
8,24740.0,R,3.080,6.1,3.000,0.0
8,24830.0,R,3.096,7.2,3.000,0.0
8,24920.0,R,3.125,9.5,3.000,0.0
8,25010.0,R,3.143,11.2,3.000,0.0
8,25100.0,R,3.153,12.6,3.000,0.0
8,25190.0,R,3.161,13.9,3.000,0.0
8,25204.0,W,3.279,NAN,3.000,0.0
8,25280.0,R,3.166,14.9,3.000,0.0
8,25370.0,R,3.169,15.8,3.000,0.0
8,25460.0,R,3.170,16.2,3.000,0.0
8,25540.0,R,3.171,16.0,3.000,0.0
8,25630.0,R,3.171,15.9,3.000,0.0
8,25716.0,W,3.279,NAN,3.000,0.0
8,25716.0,R,3.171,15.7,3.000,0.0
8,25810.0,R,3.170,15.6,3.000,0.0
8,25900.0,R,3.169,15.3,3.000,0.0
8,25990.0,R,3.167,15.1,3.000,0.0
8,26080.0,R,3.165,15.0,3.000,0.0
8,26170.0,R,3.164,14.9,3.000,0.0
8,26228.0,W,3.279,NAN,3.000,0.0
8,26260.0,R,3.164,14.8,3.000,0.0
8,26340.0,R,3.163,14.6,3.000,0.0
8,26430.0,R,3.161,14.4,3.000,0.0
8,26520.0,R,3.156,14.3,3.000,0.0
8,26610.0,R,3.152,14.1,3.000,0.0
8,26700.0,R,3.149,13.9,3.000,0.0
8,26741.0,W,3.279,NAN,3.000,0.0
8,26790.0,R,3.144,13.8,3.000,0.0
8,26880.0,R,3.140,13.7,3.000,0.0
8,26970.0,R,3.136,13.6,3.000,0.0
8,27060.0,R,3.132,13.5,3.000,0.0
8,27150.0,R,3.129,13.5,3.000,0.0
8,27230.0,R,3.125,13.4,3.000,0.0
8,27252.0,W,3.045,NAN,3.000,0.0
8,27320.0,R,3.121,13.3,3.000,0.0
8,27410.0,R,3.118,13.2,3.000,0.0
8,27500.0,R,3.116,13.1,3.000,0.0
8,27590.0,R,3.113,13.1,3.000,0.0
8,27680.0,R,3.110,13.0,3.000,0.0
8,27763.0,W,3.279,NAN,3.000,0.0
8,27770.0,R,3.108,13.0,3.000,0.0
8,27860.0,R,3.106,13.0,3.000,0.0
8,27950.0,R,3.104,12.9,3.000,0.0
8,28040.0,R,3.103,12.8,3.000,0.0
8,28120.0,R,3.104,12.6,3.000,0.0
8,28210.0,R,3.104,12.5,3.000,0.0
8,28276.0,W,3.279,NAN,3.000,0.0
8,28300.0,R,3.104,12.3,3.000,0.0
8,28390.0,R,3.105,12.2,3.000,0.0
8,28480.0,R,3.105,12.0,3.000,0.0
8,28570.0,R,3.105,11.9,3.000,0.0
8,28660.0,R,3.106,11.7,3.000,0.0
8,28750.0,R,3.107,11.6,3.000,0.0
8,28788.0,W,3.513,NAN,3.000,0.0
8,28840.0,R,3.107,11.5,3.000,0.0
8,28930.0,R,3.107,11.4,3.000,0.0
8,29010.0,R,3.109,11.1,3.000,0.0
8,29100.0,R,3.110,10.9,3.000,0.0
8,29190.0,R,3.109,10.8,3.000,0.0
8,29197.0,W,3.513,NAN,3.000,0.0
8,29280.0,R,3.108,10.7,3.000,0.0
8,29370.0,R,3.106,10.6,3.000,0.0
8,29460.0,R,3.104,10.5,3.000,0.0
8,29550.0,R,3.104,10.4,3.000,0.0
8,29640.0,R,3.105,10.4,3.000,0.0
8,29709.0,W,3.279,NAN,3.000,0.0
8,29730.0,R,3.106,10.3,3.000,0.0
8,29820.0,R,3.107,10.3,3.000,0.0
9,0.0,R,2.842,20.1,3.000,10.0
9,90.0,R,2.863,21.0,3.000,10.0
9,180.0,R,2.886,21.4,3.000,10.0
9,270.0,R,2.897,21.4,3.000,10.0
9,360.0,R,2.905,21.3,3.000,10.0
9,450.0,R,2.910,21.2,3.000,10.0
9,530.0,R,2.915,21.2,3.000,10.0
9,620.0,R,2.921,21.4,3.000,10.0
9,710.0,R,2.936,22.0,3.000,10.0
9,800.0,R,2.934,22.2,3.000,10.0
9,890.0,R,2.928,22.0,3.000,10.0
9,980.0,R,2.925,21.9,3.000,10.0
9,1070.0,R,2.922,21.8,3.000,10.0
9,1160.0,R,2.917,21.8,3.000,10.0
9,1250.0,R,2.910,21.8,3.000,10.0
9,1340.0,R,2.911,21.7,3.000,10.0
9,1420.0,R,2.916,21.6,3.000,10.0
9,1510.0,R,2.922,21.6,3.000,10.0
9,1600.0,R,2.930,21.6,3.000,10.0
9,1690.0,R,2.930,21.8,3.000,10.0
9,1780.0,R,2.928,21.9,3.000,10.0
